file,key,language,path,state,value,source_value,comment
Localizable,tutorial.step.5,bn,,translated,"রংধনু 2× কাঁকড়া তোমার পরের সঠিক উত্তরকে দ্বিগুণ করে। এটিতে ট্যাপ করো, তাহলে মুদ্রাটি রাজার কাছে নিয়ে যাবে!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,bo,,translated,འཇའ་ཚོན་ 2× སྡིག་སྲིན་གྱིས་ཁྱོད་ཀྱི་ལན་འགྲིག་པ་རྗེས་མ་དེ་ཉིས་འགྱུར་བྱེད། དེ་མནན་ན་སྒོར་མོ་དེ་རྒྱལ་པོའི་རྩར་ཁྱེར་འགྲོ།,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,bs,,translated,Dugin rak 2× udvostručuje tvoj sljedeći tačan odgovor. Dodirni ga i odnijet će novčić tvom Kralju!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,ca,,translated,El cranc arc de Sant Martí 2× duplica la teva propera resposta correcta. Toca’l i durà la moneda al teu Rei!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,cs,,translated,Duhový krab 2× zdvojnásobí tvoji příští správnou odpověď. Klepni na něj a donese minci ke Králi!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,cy,,translated,Mae’r cranc enfys 2× yn dyblu dy ateb cywir nesaf. Tapia fo a bydd yn cario’r geiniog at dy Frenin!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,da,,translated,"Regnbuekrabben med 2× fordobler dit næste rigtige svar. Tryk på den, så bærer den mønten hen til din Konge!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,de,,translated,"Die Regenbogenkrabbe mit 2× verdoppelt deine nächste richtige Antwort. Tippe auf sie, dann bringt sie die Münze zu deinem König!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,el,,translated,Το καβούρι-ουράνιο τόξο 2× διπλασιάζει την επόμενη σωστή απάντησή σου. Πάτησέ το και θα πάει το νόμισμα στον Βασιλιά σου!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,en,,translated,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,es,,translated,El cangrejo arcoíris 2× duplica tu próxima respuesta correcta. Tócalo y llevará la moneda hasta tu Rey.,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,et,,translated,Vikerkaarekrabi 2× kahekordistab sinu järgmise õige vastuse. Puuduta teda ja ta kannab mündi sinu Kuningani!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,eu,,translated,Ortzadar-karramarro 2× honek hurrengo erantzun zuzena bikoizten du. Ukitu eta txanpona zure Erregearengana eramango du!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,fa,,translated,خرچنگ رنگین‌کمانی 2× جواب درست بعدی‌ات را دو برابر می‌کند. روی آن بزن تا سکه را به پادشاهت برساند!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,fi,,translated,"Sateenkaarirapu 2× tuplaa seuraavan oikean vastauksesi. Napauta sitä, niin se vie kolikon Kuninkaallesi!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,fo,,translated,"Ælabogakrabbinn 2× tvífaldar næsta rætta svarið hjá tær. Trýst á hann, so ber hann myntina til Kongin hjá tær!",The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,fr,,translated,Le crabe arc-en-ciel 2× double ta prochaine bonne réponse. Touche-le et il apportera la pièce à ton Roi !,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,ga,,translated,Dúblaíonn an portán tuar ceatha 2× do chéad fhreagra ceart eile. Tapáil é agus iompróidh sé an bonn chuig do Rí!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,gl,,translated,O cangrexo arco da vella 2× duplica a túa seguinte resposta correcta. Tócao e levará a moeda ao teu Rei!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,gu,,translated,મેઘધનુષી 2× કરચલો તમારો આગલો સાચો જવાબ બમણો કરે છે. તેને ટૅપ કરો અને તે સિક્કો તમારા રાજા સુધી લઈ જશે!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,he,,translated,סרטן הקשת 2× מכפיל את התשובה הנכונה הבאה. נוגעים בו והוא נושא את המטבע אל המלך!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
Localizable,tutorial.step.5,hi,,translated,इंद्रधनुषी 2× केकड़ा तुम्हारे अगले सही जवाब को दोगुना कर देता है। इसे टैप करो और यह सिक्का राजा तक पहुँचा देगा!,The rainbow 2× crab doubles your next correct answer. Tap it and it carries the coin to your King!,"Walkthrough step 5 of 10: the rainbow 2x crab, which doubles the next correct answer. Spoken to a young child, one or two short sentences."
